time,Actual,Simulation,Error
23:14,12.43884,12.25713,1.460827537
23:16,12.35626,12.23426,0.987353779
23:18,12.28529,12.18311,0.831726398
23:20,12.38169,12.19123,1.538239126
23:22,12.33392,12.16231,1.391366249
23:24,12.24629,12.16504,0.663466242
23:26,12.29056,12.15246,1.123626588
23:28,12.32792,12.13635,1.553952329
23:30,12.38655,12.27557,0.89597184
23:32,12.45833,12.25315,1.646930207
23:34,12.45403,12.28138,1.38629825
23:36,12.47241,12.35362,0.952422186
23:38,12.6852,12.43277,1.9899568
23:40,12.5983,12.3675,1.831993205
23:42,12.33059,12.18631,1.170098106
23:44,12.32984,12.08023,2.024438273
23:46,12.39538,12.13224,2.122887721
23:48,12.50143,12.24748,2.031367612
23:50,12.56672,12.25441,2.485214917
23:52,12.56672,12.24997,2.520546332
23:54,12.56672,12.24988,2.521262509
23:56,12.56672,12.24988,2.521262509
23:58,12.56672,12.24983,2.521660386
